date,ticker,ml_datadate,ml_available_from,ml_bucket,ml_model,ml_score,ml_ensemble_score,z_ml_score,mom_20d,mom_60d,vol_20d,drawdown_60d,z_mom_20d,z_mom_60d,z_vol_20d,z_drawdown_60d,technical_score,z_technical_score,finrl_score,rank,selected
2026-01-23,META,2025-09-30,2025-12-01,growth_tech,Stacking,0.07737858885091906,0.08506973872429933,0.4410047214279822,-0.009294025745570256,-0.12189697900682317,0.018909355375273725,-0.2162118482955151,-0.027788417189742967,-0.7614870894328652,0.19418866923935593,-1.0251696513167732,-0.40928111369498066,-0.5489207709375582,0.045034524481766036,8,0
2026-01-23,AMZN,2025-09-30,2025-12-01,cyclical,RF,0.0385132606496605,0.018400740299499275,-0.32440603402547435,0.030240390673379025,0.053707548908865865,0.01688676947372677,-0.14511811263917918,0.3383639011725451,0.40398036503628554,-0.14227907838809012,0.14339987656706932,0.3124205376466384,0.4190130368671893,-0.02703840566840887,9,0
2026-01-23,AMGN,2025-09-30,2025-12-01,defensive,RF,0.016664531245288324,0.008906111003527551,-0.7546932142211408,0.04000123846861503,0.19250197917171552,0.017387998379276827,-0.09150113314785246,0.4287650597866901,1.3251433512811708,-0.05889702733789267,1.0247035221317042,0.7466111031769401,1.001341935000342,-0.052279154532547556,10,0
2026-01-23,NVDA,2025-09-30,2025-12-01,growth_tech,Stacking,0.051270972097956787,0.05857949009308425,-0.07315665548088611,-0.008139186779743124,-0.019894309191240023,0.01599088492207472,-0.17431645591639267,-0.0170927498959155,-0.08450686944615837,-0.2913141611492421,-0.3365340290498725,-0.026370782997122567,-0.03536803934665665,-0.058041209027194327,11,0
2026-01-23,AAPL,2025-09-30,2025-12-01,growth_tech,Stacking,0.055621831251935316,0.052880933788374586,0.01252882682543476,-0.08929355501898817,-0.07637197013652453,0.009359043321818156,-0.1379852423502047,-0.7687128006672671,-0.45934273796018255,-1.3945557115593668,0.2606430455902284,-0.23300741726004295,-0.3125055294192546,-0.11748491567244099,12,0
2026-01-23,MSFT,2025-09-30,2025-12-01,growth_tech,Stacking,0.060184816164550514,0.020868385760260857,0.10239189734941982,-0.04292905621818288,-0.12172254802094284,0.013960050961697449,-0.17918135988965822,-0.339302927868857,-0.760329410644582,-0.6291540165199548,-0.41649857848247096,-0.34911322024340036,-0.46822462993813696,-0.1258547135656029,13,0
2026-01-23,AVGO,2025-09-30,2025-12-01,growth_tech,Stacking,0.05663029125072373,0.05081976758652647,0.03238935972818375,-0.08379139626967935,-0.11431464790193746,0.021616156465809028,-0.22352136820624013,-0.7177539560821441,-0.711164012706756,0.6444791936177513,-1.1453164146325123,-0.7472125073861362,-1.0021485279534752,-0.3814257953444799,14,0
2026-01-23,QCOM,2025-09-30,2025-12-01,growth_tech,Stacking,0.056284380731914975,0.04745805971541282,0.025577024832935526,-0.10832608702338575,-0.16551474064784355,0.01933378834165413,-0.1555494373551597,-0.9449846758826653,-1.0509732560641099,0.264795313984395,-0.028060071148732744,-0.788359814188037,-1.0573345861807708,-0.4075876195725471,15,0
2026-01-23,NFLX,2025-09-30,2025-12-01,growth_tech,Stacking,0.052250144476050635,0.024883101089937076,-0.05387291070572426,-0.07893045190821357,-0.2131998087075162,0.013340728416546536,-0.27827213031941767,-0.672733788628055,-1.3674536768558656,-0.7321815624266309,-2.0452560737770726,-0.8424006753644876,-1.1298132571638992,-0.48424904928899426,16,0
2026-01-23,ADBE,2025-09-30,2025-12-01,growth_tech,Stacking,0.053681900817040655,0.008870093764311575,-0.02567601251133411,-0.1457068388485412,-0.1585522146567967,0.018984735682251706,-0.19321499218512217,-1.2911905942365187,-1.004763756002946,0.20672857772232722,-0.647169746829555,-0.9638698136369432,-1.2927255704726648,-0.5324958356958663,17,0
2026-01-23,PEP,2025-09-30,2025-12-01,defensive,RF,-0.03399657502304097,-0.024599292629951537,-1.7524091069096295,0.0062639078899096035,-0.043476905793400134,0.010133298934584823,-0.0939691311809765,0.11630308549466598,-0.24102190443938087,-1.2657542391886465,0.9841369761517987,0.25044040113755994,0.3358863467342708,-0.9170909254520692,18,0
2026-01-23,ISRG,2025-09-30,2025-12-01,defensive,RF,-0.011923773495761618,-0.019503967396510637,-1.317709067726067,-0.09240661332918354,-0.04945126488095242,0.015040677871746625,-0.11665678669578716,-0.7975447304318526,-0.28067305216603416,-0.44938607580022566,0.6112194096605409,-0.2887236080947651,-0.3872311236461423,-0.9455178900940971,19,0
2026-01-23,INTU,2025-09-30,2025-12-01,growth_tech,Stacking,0.026242889258774865,0.008131279215396442,-0.5660577753245,-0.16188227304576108,-0.17322663336937527,0.0260732502654638,-0.22541836458686937,-1.4410011458598355,-1.1021562186333782,1.3859400683262566,-1.1764973920343054,-1.2876958843179855,-1.7270355115377465,-1.0304488698097987,20,0
2026-01-30,TSLA,2025-09-30,2025-12-01,cyclical,RF,0.24304363650000047,0.18968963578861464,3.7035993048749867,-0.04293782243658151,-0.08104701806438397,0.02505301551975588,-0.15361311026734514,-0.3779391022969188,-0.4460036533724259,0.555129044660333,-0.10581525894240432,-0.401127802192407,-0.506936179716824,2.0193851110382623,1,1
2026-01-30,TXN,2025-09-30,2025-12-01,growth_tech,Stacking,0.05620349503492359,0.031545503025532995,0.023984068197680616,0.250544398871003,0.34371940930871947,0.03160997411158707,-0.06260324883047175,1.9752879039496969,2.0757665909947756,1.4382424143882149,1.3701008962073897,1.437907195890557,1.8171943622158828,0.7412681858049616,2,1
2026-01-30,GOOGL,2025-09-30,2025-12-01,growth_tech,Stacking,0.07018480401194714,0.08557875077180907,0.29933088145282377,0.07987223159262968,0.19209465331024633,0.01134037937354509,-0.08201186250738479,0.6067881308980997,1.1755947004076466,-1.2917351905384744,1.0553494393590963,0.953468620018597,1.2049719243351142,0.66158729860574,3,1
2026-01-30,AMAT,2025-09-30,2025-12-01,growth_tech,Stacking,0.0506727669886239,0.06292579162401028,-0.08493766044962264,0.25421223488236633,0.358595773418271,0.033991336508992887,-0.09769209686654512,2.004697694832321,2.1640851819621525,1.7589723598138727,0.8010614881212853,1.3755691864597295,1.7384130058020562,0.6444026060510489,4,1
2026-01-30,META,2025-09-30,2025-12-01,growth_tech,Stacking,0.07737858885091906,0.08506973872429933,0.4410047214279822,0.08545806027820779,0.12446777791455221,0.03098741129021151,-0.10217586356505959,0.6515769527102158,0.7741047729972758,1.3543935470585944,0.7283477887289361,0.40124319844723727,0.5070820148752387,0.4674356388068848,5,1
2026-01-30,CSCO,2025-09-30,2025-12-01,growth_tech,Stacking,0.056077392911248275,0.049238557146736694,0.02150062276665803,0.022187366973509537,0.05761037921976642,0.013071287911847172,-0.08109037391812834,0.14425387356356403,0.3771831055129184,-1.0586105717777181,1.0702933132887709,0.4555365534504819,0.5756967202607114,0.2431790617642794,6,0
2026-01-30,COST,2025-09-30,2025-12-01,defensive,RF,0.04966891155153702,0.038947853266654925,-0.1047075114717953,0.09183666444008498,0.014540904252940523,0.013579943310034256,-0.09645600053195402,0.7027224821021134,0.1214865310836537,-0.9901031416281822,0.8211073877715103,0.5542354887415025,0.7004301865651698,0.21734756774299074,7,0
2026-01-30,AMD,2025-09-30,2025-12-01,growth_tech,Stacking,0.07505881327442997,0.1126243668211562,0.39531924137006536,0.10538845573162892,-0.0882726697774655,0.032748182443461324,-0.2347715655260898,0.8113847414655385,-0.48890119025851486,1.5915401638457274,-1.421970160754527,-0.22748956065657658,-0.28749612511123673,0.12219309477754449,8,0
2026-01-30,AAPL,2025-09-30,2025-12-01,growth_tech,Stacking,0.055621831251935316,0.052880933788374586,0.01252882682543476,-0.045538079860853675,-0.03463463317854354,0.012697973175734715,-0.13798524235020482,-0.39878873321060027,-0.17046075818870557,-1.1088898636109878,0.14762346039300853,-0.03808093306933805,-0.0481258158240614,-0.011733030234363706,9,0
2026-01-30,NVDA,2025-09-30,2025-12-01,growth_tech,Stacking,0.051270972097956787,0.05857949009308425,-0.07315665548088611,0.02482571515839349,-0.07607962734606222,0.01624173019273039,-0.14117297730234957,0.16540892742982088,-0.41651305030598684,-0.6316046776598782,0.09592763930367006,0.024717468944181722,0.03123737424917364,-0.03139904358886221,10,0
2026-01-30,AMGN,2025-09-30,2025-12-01,defensive,RF,0.016664531245288324,0.008906111003527551,-0.7546932142211408,0.04451443779498221,0.16206020873696314,0.01841988488224894,-0.09150113314785258,0.32327891226396616,0.9972850136007051,-0.33824343392017725,0.9014609747714485,0.6192439322310046,0.7825863767165016,-0.1397813778460838,11,0
2026-01-30,AMZN,2025-09-30,2025-12-01,cyclical,RF,0.0385132606496605,0.018400740299499275,-0.32440603402547435,0.036738564502459825,-0.05787400373323692,0.018071882541575178,-0.13213428441980646,0.26092966689029906,-0.30842917891601646,-0.3851135666869864,0.2425090386835166,0.0784395930069135,0.09913017098324658,-0.15499155202198597,12,0
2026-01-30,AVGO,2025-09-30,2025-12-01,growth_tech,Stacking,0.05663029125072373,0.05081976758652647,0.03238935972818375,-0.04276227516100406,-0.08444652871757174,0.02273001386180843,-0.2235213682062398,-0.37653151246772465,-0.46618600361991414,0.24225932109837545,-1.239524569575304,-0.4740690613763465,-0.5991176816529692,-0.22021345682427743,13,0
2026-01-30,QCOM,2025-09-30,2025-12-01,growth_tech,Stacking,0.056284380731914975,0.04745805971541282,0.025577024832935526,-0.11376794139275959,-0.15690265482946475,0.01910772217852557,-0.16914225121736726,-0.9458758857951262,-0.8963464190300399,-0.24560317944363852,-0.357652913036994,-0.690996415365718,-0.8732655305589972,-0.33395999732383763,14,0
2026-01-30,MSFT,2025-09-30,2025-12-01,growth_tech,Stacking,0.060184816164550514,0.020868385760260857,0.10239189734941982,-0.11027253387667912,-0.16620827080325373,0.026886001070966073,-0.16183130206591168,-0.9178486774414821,-0.9515923705835433,0.8020017409144178,-0.23909050901008078,-0.8444061127190037,-1.0671412117826233,-0.3654213463033975,15,0
2026-01-30,ADBE,2025-09-30,2025-12-01,growth_tech,Stacking,0.053681900817040655,0.008870093764311575,-0.02567601251133411,-0.16211889430431536,-0.13103387282054602,0.020497702013583738,-0.1878443875798158,-1.3335680862367445,-0.7427676036524957,-0.05839599202578848,-0.6609473556101009,-0.8507312325302132,-1.0751347541295277,-0.4454595091586116,16,0
2026-01-30,NFLX,2025-09-30,2025-12-01,growth_tech,Stacking,0.052250144476050635,0.024883101089937076,-0.05387291070572426,-0.1095350260075606,-0.24106213286543543,0.013406765778723453,-0.2815550439558584,-0.9119351218359786,-1.3959877602845547,-1.0134272775206323,-2.1806625762626095,-0.9194219308321516,-1.161944494040208,-0.49710154403951773,17,0
2026-01-30,PEP,2025-09-30,2025-12-01,defensive,RF,-0.03399657502304097,-0.024599292629951537,-1.7524091069096295,0.07044315334216722,0.08031092682417751,0.01311080143528058,-0.0939691311809765,0.5311830005970519,0.5119526206878126,-1.0532887567410067,0.861437200309468,0.635793651021653,0.8035015343626793,-0.7300448504007058,18,0
2026-01-30,ISRG,2025-09-30,2025-12-01,defensive,RF,-0.011923773495761618,-0.019503967396510637,-1.317709067726067,-0.10971817525612548,-0.0734826981079787,0.016094943378047767,-0.14949814964171637,-0.9134036665266123,-0.4010954973703028,-0.6513744225393849,-0.03908252504649108,-0.4119469798139922,-0.5206092099610188,-0.9988691246200477,19,0
2026-01-30,INTU,2025-09-30,2025-12-01,growth_tech,Stacking,0.026242889258774865,0.008131279215396442,-0.5660577753245,-0.2454350382906586,-0.2608011311777605,0.028978684917481054,-0.26119445000245234,-2.0016215008915,-1.513175031664439,1.0838514823133227,-1.8504727586995868,-1.6778848596561107,-2.1204726675883077,-1.1878237322300231,20,0
2026-02-06,TSLA,2025-09-30,2025-12-01,cyclical,RF,0.24304363650000047,0.18968963578861464,3.7035993048749867,-0.05665443582604113,-0.07663460412108958,0.02504289662810879,-0.18916880155151983,-0.26809590608081796,-0.3333907304857859,0.0563325652072627,-0.20927127992503863,-0.2533021308759455,-0.2976148793255169,2.103113631194785,1,1
2026-02-06,TXN,2025-09-30,2025-12-01,growth_tech,Stacking,0.05620349503492359,0.031545503025532995,0.023984068197680616,0.18272966770198695,0.38800228941267756,0.026560041636869258,-0.05984427659262115,1.319891346020268,1.990523277737991,0.20625673061358527,1.3125148736777579,1.3249526633921418,1.556740267694768,0.6370865479965157,2,1
2026-02-06,CSCO,2025-09-30,2025-12-01,growth_tech,Stacking,0.056077392911248275,0.049238557146736694,0.02150062276665803,0.1468362000236676,0.18288093334715438,0.017018964501390142,-0.08109037391812857,1.0817871099125436,0.9645944301143491,-0.7365918556153233,1.0625080266521825,0.9870624755125564,1.1597394720705543,0.47679616248821655,3,1
2026-02-06,GOOGL,2025-09-30,2025-12-01,growth_tech,Stacking,0.07018480401194714,0.08557875077180907,0.29933088145282377,-0.007927731727705334,0.1136545490935521,0.013376431332331058,-0.08201186250738457,0.05513936227942766,0.6183538143894667,-1.0965467328239336,1.0516646960752603,0.5081280594792005,0.5970201299959628,0.41840658087007937,4,1
2026-02-06,AMAT,2025-09-30,2025-12-01,growth_tech,Stacking,0.0506727669886239,0.06292579162401028,-0.08493766044962264,0.1451143308592857,0.374605088223797,0.036184432495027556,-0.12814202580104694,1.0703648548733562,1.923516236439474,1.1573383731867752,0.5088423366964642,0.9786601023947884,1.1498671853556937,0.4089842778725039,5,1
2026-02-06,META,2025-09-30,2025-12-01,growth_tech,Stacking,0.07737858885091906,0.08506973872429933,0.4410047214279822,0.023836818333448084,0.0478654129288949,0.0322451923146331,-0.10408904493194371,0.26585385761321023,0.28930483603734763,0.7680629295274978,0.7918783134464844,0.17157662757387956,0.201592292705535,0.3452397499390033,6,0
2026-02-06,COST,2025-09-30,2025-12-01,defensive,RF,0.04966891155153702,0.038947853266654925,-0.1047075114717953,0.09528763671671259,0.09498852314407347,0.011187909771079857,-0.08116057653410735,0.739832651829716,0.5249943765455377,-1.3128162829656178,1.0616819391875103,0.7827717288864182,0.919710042810701,0.30505951024120326,7,0
2026-02-06,AAPL,2025-09-30,2025-12-01,growth_tech,Stacking,0.055621831251935316,0.052880933788374586,0.01252882682543476,0.07365646072397536,0.03225319312700092,0.015675533155847552,-0.13798524235020437,0.5963392818933956,0.2112192238054956,-0.8693496487716433,0.393015345209874,0.4821664229260155,0.5665167571930978,0.2341239989725,8,0
2026-02-06,AMGN,2025-09-30,2025-12-01,defensive,RF,0.016664531245288324,0.008906111003527551,-0.7546932142211408,0.16421805247087606,0.19588803605849892,0.02374741053794968,-0.09150113314785291,1.1970920098506355,1.029650366519671,-0.07168728111005719,0.9400026530633588,0.9439677896949835,1.1091057893817602,-0.009173612779980356,9,0
2026-02-06,NVDA,2025-09-30,2025-12-01,growth_tech,Stacking,0.051270972097956787,0.05857949009308425,-0.07315665548088611,0.001999567050479767,-0.06847367529703852,0.02661818125875741,-0.1179075557642777,0.12099345900189805,-0.2925732726423287,0.21200208404934007,0.6292732819975818,-0.02287624623169862,-0.02687822340113732,-0.05464528264898659,10,0
2026-02-06,AVGO,2025-09-30,2025-12-01,growth_tech,Stacking,0.05663029125072373,0.05081976758652647,0.03238935972818375,0.001323411852887979,-0.06929046425758378,0.02946274652859608,-0.25263477712152727,0.11650809084923817,-0.29665849991030874,0.4931018283465616,-0.956087422323596,-0.2268012551132566,-0.26647793264899705,-0.08715755722268857,11,0
2026-02-06,AMD,2025-09-30,2025-12-01,growth_tech,Stacking,0.07505881327442997,0.1126243668211562,0.39531924137006536,0.01837018712220173,-0.1456676527112557,0.05482268078612709,-0.258702998192308,0.22959021041417754,-0.6786643643312671,2.99916878724978,-1.0274933277808151,-0.698321094215821,-0.8204855895479594,-0.09100269099714459,12,0
2026-02-06,MSFT,2025-09-30,2025-12-01,growth_tech,Stacking,0.060184816164550514,0.020868385760260857,0.10239189734941982,-0.1609880371934519,-0.20574941353062892,0.029051984761517588,-0.2283781171768563,-0.9602071469504364,-0.9791675046328987,0.4525103787788081,-0.6706547153549564,-0.8617335137540059,-1.0124854252894364,-0.34355903170612273,13,0
2026-02-06,NFLX,2025-09-30,2025-12-01,growth_tech,Stacking,0.052250144476050635,0.024883101089937076,-0.05387291070572426,-0.09201371858363105,-0.2661173482809256,0.01492352479500945,-0.30937362901592835,-0.5026565533207725,-1.2811019639195629,-0.943663063261497,-1.6237442276485021,-0.6702732719757818,-0.7875310731274048,-0.3473361756743965,14,0
2026-02-06,AMZN,2025-09-30,2025-12-01,cyclical,RF,0.0385132606496605,0.018400740299499275,-0.32440603402547435,-0.14604728954669766,-0.15330107692407868,0.02120440220087805,-0.15568044090364874,-0.8610956501959031,-0.7168434708675083,-0.32298719005434356,0.18479259587101424,-0.5284061367867362,-0.6208456600456543,-0.44298188443354636,15,0
2026-02-06,ADBE,2025-09-30,2025-12-01,growth_tech,Stacking,0.053681900817040655,0.008870093764311575,-0.02567601251133411,-0.208411992334961,-0.18388322973504323,0.0250429920149855,-0.24934968869987495,-1.274800451597805,-0.8698022528930164,0.05634199133185782,-0.917431165321916,-0.914545384383648,-1.0745362199276127,-0.4452200954778456,16,0
2026-02-06,PEP,2025-09-30,2025-12-01,defensive,RF,-0.03399657502304097,-0.024599292629951537,-1.7524091069096295,0.2232905509665275,0.20710672026889188,0.014261709381889026,-0.09396913118097672,1.5889575229667636,1.0857614023698114,-1.009063616861964,0.9109612532583304,1.2580551678712673,1.4781397048500158,-0.4601895822057712,17,0
2026-02-06,QCOM,2025-09-30,2025-12-01,growth_tech,Stacking,0.056284380731914975,0.04745805971541282,0.025577024832935526,-0.24484524396067042,-0.1954202628135434,0.02361183441538231,-0.2529459597838962,-1.5164854184838532,-0.9275055329329583,-0.08508490421633179,-0.9597491675879597,-1.0144332850464228,-1.191898538985206,-0.4614132006943211,18,0
2026-02-06,ISRG,2025-09-30,2025-12-01,defensive,RF,-0.011923773495761618,-0.019503967396510637,-1.317709067726067,-0.16566968681563254,-0.15281155231720145,0.013896967638490238,-0.19655894924605044,-0.9912635112171484,-0.7143950792156096,-1.045107370855254,-0.29623254607459953,-0.5194008311914946,-0.610264963670345,-1.0347314261037783,19,0
2026-02-06,INTU,2025-09-30,2025-12-01,growth_tech,Stacking,0.026242889258774865,0.008131279215396442,-0.5660577753245,-0.3189011049314666,-0.31944326819200375,0.0355210430943532,-0.35719534971978106,-2.0077451196578937,-1.5478152921279,1.0917822782444981,-2.186471463118434,-1.7272478881564406,-2.0294131360888192,-1.1513999196302276,20,0
2026-02-13,TSLA,2025-09-30,2025-12-01,cyclical,RF,0.24304363650000047,0.18968963578861464,3.7035993048749867,-0.048179320359205136,0.020835343670890127,0.02556602186288046,-0.1891688015515196,-0.1272036029297735,0.14394007288040678,-0.06469426775735801,-0.07809365684539231,0.001392358815297437,0.001666976261383411,2.222826373429545,1,1
2026-02-13,TXN,2025-09-30,2025-12-01,growth_tech,Stacking,0.05620349503492359,0.031545503025532995,0.023984068197680616,0.20366015967622686,0.46871542142462874,0.026250120527417955,-0.04989050368305814,2.0313343499458103,2.175991538670246,0.009419261182079544,1.4487609736570335,1.7175939867013015,2.056358153565733,0.8369337023449016,2,1
2026-02-13,AMAT,2025-09-30,2025-12-01,growth_tech,Stacking,0.0506727669886239,0.06292579162401028,-0.08493766044962264,0.11229169318068544,0.5548322704929367,0.037016980636122486,-0.12814202580104705,1.2482073255455073,2.5667074424811673,1.1758738087769642,0.590919510067684,1.2803414147768353,1.5328654664660841,0.5621835903166601,3,1
2026-02-13,META,2025-09-30,2025-12-01,growth_tech,Stacking,0.07737858885091906,0.08506973872429933,0.4410047214279822,0.03055738526970675,0.06358999815474231,0.03249328145053458,-0.13346695214006987,0.5476555071687993,0.3379198068060128,0.6857876152436873,0.5325443822678031,0.2877204311898514,0.3444680519410735,0.4023900536332187,4,1
2026-02-13,COST,2025-09-30,2025-12-01,defensive,RF,0.04966891155153702,0.038947853266654925,-0.1047075114717953,0.0659748336097441,0.11755705510206305,0.013684063910211154,-0.07835103517567121,0.8512215184440172,0.5827707002062416,-1.351955711510798,1.1367590683989963,0.8609276160163108,1.0307299260083675,0.34946746352026986,5,1
2026-02-13,GOOGL,2025-09-30,2025-12-01,growth_tech,Stacking,0.07018480401194714,0.08557875077180907,0.29933088145282377,-0.08131495446763404,0.07332818404985852,0.013931867798517593,-0.11047748591803619,-0.4112119871814385,0.3821023813504097,-1.3251092614307924,0.7845690945962248,0.24647433727430934,0.295086916362661,0.29763329541675865,6,0
2026-02-13,AAPL,2025-09-30,2025-12-01,growth_tech,Stacking,0.055621831251935316,0.052880933788374586,0.01252882682543476,-0.008483973067916373,-0.042775209869053366,0.020595773296709398,-0.1379852423502046,0.2130286500464822,-0.144663785564972,-0.6031584981972159,0.48301209737577067,0.17335411953801214,0.20754506590397917,0.09053532245685253,7,0
2026-02-13,CSCO,2025-09-30,2025-12-01,growth_tech,Stacking,0.056077392911248275,0.049238557146736694,0.02150062276665803,0.021262463416197974,-0.006669729698966842,0.03414111719116286,-0.13574550482333525,0.4679879284913473,0.019148354217255366,0.8643099953934293,0.5075654819758627,0.11500714426115019,0.13769021122036246,0.06797645814813981,8,0
2026-02-13,NVDA,2025-09-30,2025-12-01,growth_tech,Stacking,0.051270972097956787,0.05857949009308425,-0.07315665548088611,-0.022667767240671766,-0.020256262944509107,0.027408651308304718,-0.10716322866229988,0.09145812411718558,-0.04249434026264235,0.1349315725012813,0.820902027400849,0.08356069741984212,0.10004152482330136,-0.0038773833592111173,9,0
2026-02-13,AMGN,2025-09-30,2025-12-01,defensive,RF,0.016664531245288324,0.008906111003527551,-0.7546932142211408,0.12640721549079492,0.09566485037290273,0.025569156298043766,-0.09150113314785258,1.369192687438514,0.4834448116059417,-0.0643546909342669,0.9925995813312538,0.8257959208107506,0.9886691430504079,-0.05734827131252124,10,0
2026-02-13,AVGO,2025-09-30,2025-12-01,growth_tech,Stacking,0.05663029125072373,0.05081976758652647,0.03238935972818375,-0.05203774779232473,-0.04919828243682656,0.02847371843062627,-0.2526347771215274,-0.16027451798897388,-0.173805546215899,0.2503182660946516,-0.7738468370712057,-0.23987417199247252,-0.2871849885512738,-0.09544037958359927,11,0
2026-02-13,AMD,2025-09-30,2025-12-01,growth_tech,Stacking,0.07505881327442997,0.1126243668211562,0.39531924137006536,-0.09038255093989978,-0.1380342439651433,0.05361721524873023,-0.25870299819230824,-0.4889311403658106,-0.5768581819656903,2.974301480309897,-0.8403704203044283,-0.9276550839112432,-1.1106181730184,-0.20705572438532083,12,0
2026-02-13,QCOM,2025-09-30,2025-12-01,growth_tech,Stacking,0.056284380731914975,0.04745805971541282,0.025577024832935526,-0.1281988090639029,-0.15191056141451265,0.023589176332184682,-0.2529459597838959,-0.8130575576571579,-0.639815640029409,-0.2788607411666757,-0.7772582134036345,-0.5850552072385184,-0.7004467033571651,-0.26483246644310476,13,0
2026-02-13,MSFT,2025-09-30,2025-12-01,growth_tech,Stacking,0.060184816164550514,0.020868385760260857,0.10239189734941982,-0.12118427363763873,-0.20772597943053517,0.030220524105839586,-0.201266130412587,-0.7529353681686342,-0.8930526282919092,0.4395628000669878,-0.21071203939969255,-0.7007481911196394,-0.8389580235855265,-0.27414807102455874,14,0
2026-02-13,ADBE,2025-09-30,2025-12-01,growth_tech,Stacking,0.053681900817040655,0.008870093764311575,-0.02567601251133411,-0.13193461014945074,-0.18795953095289908,0.02417767175300042,-0.28073167415287514,-0.8450774316912619,-0.8033713886085385,-0.21510462722828472,-1.0818623570165968,-0.6951315003069101,-0.8322335426906,-0.3482990245830405,15,0
2026-02-13,NFLX,2025-09-30,2025-12-01,growth_tech,Stacking,0.052250144476050635,0.024883101089937076,-0.05387291070572426,-0.1269733096840885,-0.30301929360343516,0.018787323685787206,-0.3350863086568655,-0.802553696538231,-1.3254025548976738,-0.7990813811416105,-1.6777313951352586,-0.8328233051717625,-0.9970825511322331,-0.4311567668763278,16,0
2026-02-13,AMZN,2025-09-30,2025-12-01,cyclical,RF,0.0385132606496605,0.018400740299499275,-0.32440603402547435,-0.16537912755446027,-0.14634775860198113,0.02060099547387323,-0.19641850851970677,-1.1317332813783894,-0.6145769608146577,-0.6025927406560575,-0.15756941741662214,-0.5931632794797396,-0.7101539453433555,-0.47870519855262683,17,0
2026-02-13,PEP,2025-09-30,2025-12-01,defensive,RF,-0.03399657502304097,-0.024599292629951537,-1.7524091069096295,0.1321553346580462,0.1334848397693773,0.016881569962256125,-0.0939691311809765,1.4184603136995664,0.655035754598317,-1.0055459469449255,0.9655438642337846,1.0440329180543548,1.2499494177639174,-0.5514656970402105,18,0
2026-02-13,ISRG,2025-09-30,2025-12-01,defensive,RF,-0.011923773495761618,-0.019503967396510637,-1.317709067726067,-0.10252341922685126,-0.11133877775851353,0.015533037491780581,-0.19655894924605066,-0.5929915719334158,-0.45573968634697704,-1.1516425634964733,-0.1591090153052452,-0.23987003600086185,-0.28718003681056115,-0.9054974553598647,19,0
2026-02-13,INTU,2025-09-30,2025-12-01,growth_tech,Stacking,0.026242889258774865,0.008131279215396442,-0.5660577753245,-0.27981537485292407,-0.3805758748346545,0.034725269900538466,-0.41069702617312476,-2.1125762490641424,-1.6772801498176289,0.9275956308954801,-2.5066227294071814,-1.8218801696368674,-2.181212888878155,-1.212119820745962,20,0
2026-02-20,TSLA,2025-09-30,2025-12-01,cyclical,RF,0.24304363650000047,0.18968963578861464,3.7035993048749867,-0.08354098996592652,0.05300573060022229,0.020673848929939183,-0.18916880155152005,-0.5128394797626977,0.15368521275402777,-0.5593280036918288,-0.07228151881904117,-0.07467491876929921,-0.09032005868625025,2.1860315594504915,1,1
2026-02-20,AMAT,2025-09-30,2025-12-01,growth_tech,Stacking,0.0506727669886239,0.06292579162401028,-0.08493766044962264,0.17898354074853495,0.6778187956813713,0.03564179538018294,-0.12814202580104694,1.6975891569258867,2.9441791642186974,1.2493375234148685,0.5889028479554281,1.5809880265302114,1.9122207789688883,0.7139257153177817,2,1
2026-02-20,TXN,2025-09-30,2025-12-01,growth_tech,Stacking,0.05620349503492359,0.031545503025532995,0.023984068197680616,0.13423371088803404,0.38747964527211054,0.027007937992330856,-0.049890503683057696,1.3208003473567693,1.6474879002720835,0.20605745321464186,1.436705840403706,1.2177028700961114,1.4728237606696013,0.6035199451864489,3,1
2026-02-20,META,2025-09-30,2025-12-01,growth_tech,Stacking,0.07737858885091906,0.08506973872429933,0.4410047214279822,0.012399057395832802,0.10424019252801675,0.02934173428793177,-0.13411711927803482,0.2949655185608736,0.3825047815277519,0.48806386746620706,0.5241666997906634,0.2310699708181979,0.2794814332427516,0.37639540615388994,4,1
2026-02-20,GOOGL,2025-09-30,2025-12-01,growth_tech,Stacking,0.07018480401194714,0.08557875077180907,0.29933088145282377,-0.047074536592360605,0.051812182762340786,0.015566432267043007,-0.12124306209143787,-0.20579581951491718,0.1483546775771433,-1.1764873769871684,0.6636485132088076,0.2124437672149893,0.25695285429991793,0.2823796705916614,5,1
2026-02-20,COST,2025-09-30,2025-12-01,defensive,RF,0.04966891155153702,0.038947853266654925,-0.1047075114717953,0.010701059973450944,0.09744721735580653,0.013879769474383224,-0.07835103517567121,0.280668560797568,0.35216649766353664,-1.380296821327316,1.1283549851995847,0.5554057202203209,0.6717687554499538,0.2058829952969044,6,0
2026-02-20,AAPL,2025-09-30,2025-12-01,growth_tech,Stacking,0.055621831251935316,0.052880933788374586,0.01252882682543476,0.06634808163584593,-0.024540196202305853,0.020452109642805128,-0.13798524235020493,0.7492105667359567,-0.1926446766106776,-0.586122073671819,0.4822581691067582,0.3684027178420942,0.44558675983926144,0.18575200003096545,7,0
2026-02-20,CSCO,2025-09-30,2025-12-01,growth_tech,Stacking,0.056077392911248275,0.049238557146736694,0.02150062276665803,0.06551858473747618,0.04630484054650075,0.033726409952889155,-0.13574550482333525,0.7422262910448018,0.12375819264296276,1.0178901698994918,0.5065242297044765,0.23817478132848152,0.28807477238284485,0.12813028261313278,8,0
